0.000000	0.000000
-0.001886	0.003906
-0.005513	0.011719
-0.009004	0.019531
-0.012373	0.027344
-0.015631	0.035156
-0.018787	0.042969
-0.021852	0.050781
-0.024834	0.058594
-0.027743	0.066406
-0.030587	0.074219
-0.033373	0.082031
-0.036107	0.089844
-0.038798	0.097656
-0.041450	0.105469
-0.044069	0.113281
-0.046662	0.121094
-0.049232	0.128906
-0.051785	0.136719
-0.054325	0.144531
-0.056856	0.152344
-0.059382	0.160156
-0.061905	0.167969
-0.064430	0.175781
-0.066958	0.183594
-0.069494	0.191406
-0.072038	0.199219
-0.074593	0.207031
-0.077160	0.214844
-0.079742	0.222656
-0.082339	0.230469
-0.084953	0.238281
-0.087584	0.246094
-0.090232	0.253906
-0.092898	0.261719
-0.095582	0.269531
-0.098284	0.277344
-0.101002	0.285156
-0.103737	0.292969
-0.106486	0.300781
-0.109248	0.308594
-0.112023	0.316406
-0.114807	0.324219
-0.117598	0.332031
-0.120394	0.339844
-0.123191	0.347656
-0.125987	0.355469
-0.128777	0.363281
-0.131558	0.371094
-0.134326	0.378906
-0.137075	0.386719
-0.139800	0.394531
-0.142497	0.402344
-0.145158	0.410156
-0.147778	0.417969
-0.150349	0.425781
-0.152865	0.433594
-0.155317	0.441406
-0.157698	0.449219
-0.159997	0.457031
-0.162207	0.464844
-0.164317	0.472656
-0.166315	0.480469
-0.168192	0.488281
-0.169935	0.496094
-0.171532	0.503906
-0.172970	0.511719
-0.174235	0.519531
-0.175313	0.527344
-0.176188	0.535156
-0.176845	0.542969
-0.177269	0.550781
-0.177441	0.558594
-0.177344	0.566406
-0.176961	0.574219
-0.176273	0.582031
-0.175260	0.589844
-0.173905	0.597656
-0.172186	0.605469
-0.170083	0.613281
-0.167578	0.621094
-0.164649	0.628906
-0.161276	0.636719
-0.157439	0.644531
-0.153118	0.652344
-0.148294	0.660156
-0.142947	0.667969
-0.137060	0.675781
-0.130614	0.683594
-0.123593	0.691406
-0.115980	0.699219
-0.107760	0.707031
-0.098919	0.714844
-0.089444	0.722656
-0.079322	0.730469
-0.068543	0.738281
-0.057093	0.746094
-0.044963	0.753906
-0.032139	0.761719
-0.018611	0.769531
-0.004362	0.777344
0.010624	0.785156
0.026370	0.792969
0.042903	0.800781
0.060257	0.808594
0.078474	0.816406
0.097608	0.824219
0.117725	0.832031
0.138902	0.839844
0.161235	0.847656
0.184833	0.855469
0.209823	0.863281
0.236346	0.871094
0.264558	0.878906
0.294626	0.886719
0.326724	0.894531
0.361026	0.902344
0.397700	0.910156
0.436897	0.917969
0.478744	0.925781
0.523330	0.933594
0.570695	0.941406
0.620821	0.949219
0.673620	0.957031
0.728926	0.964844
0.786490	0.972656
0.845972	0.980469
0.906942	0.988281
0.968872	0.996094
1.000000	1.000000
