0.000000	0.000000
0.001118	0.007812
0.004429	0.015625
0.007762	0.023438
0.011111	0.031250
0.014471	0.039062
0.017839	0.046875
0.021211	0.054688
0.024585	0.062500
0.027957	0.070312
0.031326	0.078125
0.034690	0.085938
0.038045	0.093750
0.041391	0.101562
0.044724	0.109375
0.048042	0.117188
0.051342	0.125000
0.054621	0.132812
0.057877	0.140625
0.061105	0.148438
0.064304	0.156250
0.067468	0.164062
0.070595	0.171875
0.073681	0.179688
0.076723	0.187500
0.079715	0.195312
0.082656	0.203125
0.085540	0.210938
0.088366	0.218750
0.091129	0.226562
0.093827	0.234375
0.096456	0.242188
0.099015	0.250000
0.101501	0.257812
0.103912	0.265625
0.106248	0.273438
0.108507	0.281250
0.110688	0.289062
0.112792	0.296875
0.114819	0.304688
0.116770	0.312500
0.118645	0.320312
0.120446	0.328125
0.122174	0.335938
0.123830	0.343750
0.125418	0.351562
0.126937	0.359375
0.128390	0.367188
0.129777	0.375000
0.131098	0.382812
0.132354	0.390625
0.133543	0.398438
0.134661	0.406250
0.135705	0.414062
0.136669	0.421875
0.137542	0.429688
0.138313	0.437500
0.138968	0.445312
0.139484	0.453125
0.139839	0.460938
0.140001	0.468750
0.139931	0.476562
0.139584	0.484375
0.138904	0.492188
0.137825	0.500000
0.136267	0.507812
0.134138	0.515625
0.131331	0.523438
0.127723	0.531250
0.123175	0.539062
0.117535	0.546875
0.110639	0.554688
0.102317	0.562500
0.092401	0.570312
0.080738	0.578125
0.067208	0.585938
0.051737	0.593750
0.034326	0.601562
0.015070	0.609375
-0.005829	0.617188
-0.028049	0.625000
-0.051159	0.632812
-0.074638	0.640625
-0.097910	0.648438
-0.120395	0.656250
-0.141552	0.664062
-0.160929	0.671875
-0.178184	0.679688
-0.193103	0.687500
-0.205595	0.695312
-0.215677	0.703125
-0.223449	0.710938
-0.229073	0.718750
-0.232745	0.726562
-0.234676	0.734375
-0.235080	0.742188
-0.234161	0.750000
-0.232106	0.757812
-0.229084	0.765625
-0.225244	0.773438
-0.220717	0.781250
-0.215612	0.789062
-0.210024	0.796875
-0.204034	0.804688
-0.197707	0.812500
-0.191101	0.820312
-0.184260	0.828125
-0.177224	0.835938
-0.170024	0.843750
-0.162684	0.851562
-0.155224	0.859375
-0.147660	0.867188
-0.140003	0.875000
-0.132260	0.882812
-0.124436	0.890625
-0.116534	0.898438
-0.108551	0.906250
-0.100486	0.914062
-0.092331	0.921875
-0.084081	0.929688
-0.075725	0.937500
-0.067251	0.945312
-0.058645	0.953125
-0.049893	0.960938
-0.040977	0.968750
-0.031878	0.976562
-0.022576	0.984375
-0.013050	0.992188
-0.003280	1.000000
